"Time Stamp","Time Zone","Name","PTID","Load"
"05/14/2023 06:10:00","EDT","N.Y.C.",61761,4061.239
"05/14/2023 06:10:00","EDT","NORTH",61755,590.0004
"05/14/2023 06:10:00","EDT","WEST",61752,1193.0817
"05/14/2023 06:15:00","EDT","CAPITL",61757,879.3874
"05/14/2023 06:15:00","EDT","CENTRL",61754,1243.052
"05/14/2023 06:15:00","EDT","DUNWOD",61760,443.6038
"05/14/2023 06:15:00","EDT","GENESE",61753,744.6033
"05/14/2023 06:15:00","EDT","HUD VL",61758,758.4418
"05/14/2023 06:15:00","EDT","LONGIL",61762,1534.1287
"05/14/2023 06:15:00","EDT","MHK VL",61756,603.2978
"05/14/2023 06:15:00","EDT","MILLWD",61759,200.2187
"05/14/2023 06:15:00","EDT","N.Y.C.",61761,4087.7942
"05/14/2023 06:15:00","EDT","NORTH",61755,574.8382
"05/14/2023 06:15:00","EDT","WEST",61752,1190.0007
"05/14/2023 06:20:00","EDT","CAPITL",61757,882.3797
"05/14/2023 06:20:00","EDT","CENTRL",61754,1257.8539
"05/14/2023 06:20:00","EDT","DUNWOD",61760,436.2251
"05/14/2023 06:20:00","EDT","GENESE",61753,749.1374
"05/14/2023 06:20:00","EDT","HUD VL",61758,719.0076
"05/14/2023 06:20:00","EDT","LONGIL",61762,1516.211
"05/14/2023 06:20:00","EDT","MHK VL",61756,587.9924
"05/14/2023 06:20:00","EDT","MILLWD",61759,218.3236
"05/14/2023 06:20:00","EDT","N.Y.C.",61761,4078.3994
"05/14/2023 06:20:00","EDT","NORTH",61755,590.1098
"05/14/2023 06:20:00","EDT","WEST",61752,1182.541
"05/14/2023 06:25:00","EDT","CAPITL",61757,879.1144
"05/14/2023 06:25:00","EDT","CENTRL",61754,1264.2719
"05/14/2023 06:25:00","EDT","DUNWOD",61760,446.6194
"05/14/2023 06:25:00","EDT","GENESE",61753,744.7202
"05/14/2023 06:25:00","EDT","HUD VL",61758,738.1412
"05/14/2023 06:25:00","EDT","LONGIL",61762,1523.7095
"05/14/2023 06:25:00","EDT","MHK VL",61756,595.4623
"05/14/2023 06:25:00","EDT","MILLWD",61759,197.1267
"05/14/2023 06:25:00","EDT","N.Y.C.",61761,4089.6523
"05/14/2023 06:25:00","EDT","NORTH",61755,588.0344
"05/14/2023 06:25:00","EDT","WEST",61752,1168.8641
"05/14/2023 06:30:00","EDT","CAPITL",61757,889.1444
"05/14/2023 06:30:00","EDT","CENTRL",61754,1273.8579
"05/14/2023 06:30:00","EDT","DUNWOD",61760,443.2301
"05/14/2023 06:30:00","EDT","GENESE",61753,748.0268
"05/14/2023 06:30:00","EDT","HUD VL",61758,737.6221
"05/14/2023 06:30:00","EDT","LONGIL",61762,1515.435
"05/14/2023 06:30:00","EDT","MHK VL",61756,595.8707
"05/14/2023 06:30:00","EDT","MILLWD",61759,200.541
"05/14/2023 06:30:00","EDT","N.Y.C.",61761,4089.3086
"05/14/2023 06:30:00","EDT","NORTH",61755,581.64
"05/14/2023 06:30:00","EDT","WEST",61752,1187.9548
"05/14/2023 06:35:00","EDT","CAPITL",61757,896.055
"05/14/2023 06:35:00","EDT","CENTRL",61754,1276.2982
"05/14/2023 06:35:00","EDT","DUNWOD",61760,453.3662
"05/14/2023 06:35:00","EDT","GENESE",61753,747.7094
"05/14/2023 06:35:00","EDT","HUD VL",61758,734.5881
"05/14/2023 06:35:00","EDT","LONGIL",61762,1519.9114
"05/14/2023 06:35:00","EDT","MHK VL",61756,583.9824
"05/14/2023 06:35:00","EDT","MILLWD",61759,206.1214
"05/14/2023 06:35:00","EDT","N.Y.C.",61761,4085.8193
"05/14/2023 06:35:00","EDT","NORTH",61755,588.3782
"05/14/2023 06:35:00","EDT","WEST",61752,1185.638
"05/14/2023 06:40:00","EDT","CAPITL",61757,900.7164
"05/14/2023 06:40:00","EDT","CENTRL",61754,1289.0267
"05/14/2023 06:40:00","EDT","DUNWOD",61760,442.5248
"05/14/2023 06:40:00","EDT","GENESE",61753,747.495
"05/14/2023 06:40:00","EDT","HUD VL",61758,707.1229
"05/14/2023 06:40:00","EDT","LONGIL",61762,1506.011
"05/14/2023 06:40:00","EDT","MHK VL",61756,577.3127
"05/14/2023 06:40:00","EDT","MILLWD",61759,231.9419
"05/14/2023 06:40:00","EDT","N.Y.C.",61761,4101.875
"05/14/2023 06:40:00","EDT","NORTH",61755,587.0917
"05/14/2023 06:40:00","EDT","WEST",61752,1169.0984
"05/14/2023 06:45:00","EDT","CAPITL",61757,904.0768
"05/14/2023 06:45:00","EDT","CENTRL",61754,1296.5515
"05/14/2023 06:45:00","EDT","DUNWOD",61760,452.3356
"05/14/2023 06:45:00","EDT","GENESE",61753,738.8907
"05/14/2023 06:45:00","EDT","HUD VL",61758,724.3375
"05/14/2023 06:45:00","EDT","LONGIL",61762,1506.715
"05/14/2023 06:45:00","EDT","MHK VL",61756,583.947
"05/14/2023 06:45:00","EDT","MILLWD",61759,215.575
"05/14/2023 06:45:00","EDT","N.Y.C.",61761,4127.158
"05/14/2023 06:45:00","EDT","NORTH",61755,582.7585
"05/14/2023 06:45:00","EDT","WEST",61752,1194.4716
"05/14/2023 06:50:00","EDT","CAPITL",61757,900.2528
"05/14/2023 06:50:00","EDT","CENTRL",61754,1290.884
"05/14/2023 06:50:00","EDT","DUNWOD",61760,444.3283
"05/14/2023 06:50:00","EDT","GENESE",61753,748.7471
"05/14/2023 06:50:00","EDT","HUD VL",61758,726.5505
"05/14/2023 06:50:00","EDT","LONGIL",61762,1526.0715
"05/14/2023 06:50:00","EDT","MHK VL",61756,587.4475
"05/14/2023 06:50:00","EDT","MILLWD",61759,217.9829
"05/14/2023 06:50:00","EDT","N.Y.C.",61761,4120.264
"05/14/2023 06:50:00","EDT","NORTH",61755,577.8389
"05/14/2023 06:50:00","EDT","WEST",61752,1193.3542
"05/14/2023 06:55:00","EDT","CAPITL",61757,903.5399
"05/14/2023 06:55:00","EDT","CENTRL",61754,1235.1713
"05/14/2023 06:55:00","EDT","DUNWOD",61760,439.5476
"05/14/2023 06:55:00","EDT","GENESE",61753,739.4681
"05/14/2023 06:55:00","EDT","HUD VL",61758,711.6978
"05/14/2023 06:55:00","EDT","LONGIL",61762,1512.1606
"05/14/2023 06:55:00","EDT","MHK VL",61756,589.7852
"05/14/2023 06:55:00","EDT","MILLWD",61759,228.5747
"05/14/2023 06:55:00","EDT","N.Y.C.",61761,4137.8354
"05/14/2023 06:55:00","EDT","NORTH",61755,585.1787
"05/14/2023 06:55:00","EDT","WEST",61752,1201.0896
"05/14/2023 07:00:00","EDT","CAPITL",61757,906.6888
"05/14/2023 07:00:00","EDT","CENTRL",61754,1237.5638
"05/14/2023 07:00:00","EDT","DUNWOD",61760,445.0645
"05/14/2023 07:00:00","EDT","GENESE",61753,754.2085
"05/14/2023 07:00:00","EDT","HUD VL",61758,728.3981
"05/14/2023 07:00:00","EDT","LONGIL",61762,1509.2502
"05/14/2023 07:00:00","EDT","MHK VL",61756,578.5602
"05/14/2023 07:00:00","EDT","MILLWD",61759,212.4106
"05/14/2023 07:00:00","EDT","N.Y.C.",61761,4134.7344
"05/14/2023 07:00:00","EDT","NORTH",61755,588.6939
"05/14/2023 07:00:00","EDT","WEST",61752,1184.6729
"05/14/2023 07:05:00","EDT","CAPITL",61757,897.5201
"05/14/2023 07:05:00","EDT","CENTRL",61754,1258.6771
"05/14/2023 07:05:00","EDT","DUNWOD",61760,453.7043
"05/14/2023 07:05:00","EDT","GENESE",61753,737.6506
"05/14/2023 07:05:00","EDT","HUD VL",61758,741.158
"05/14/2023 07:05:00","EDT","LONGIL",61762,1505.3625
"05/14/2023 07:05:00","EDT","MHK VL",61756,598.5535
"05/14/2023 07:05:00","EDT","MILLWD",61759,221.0442
"05/14/2023 07:05:00","EDT","N.Y.C.",61761,4162.8125
"05/14/2023 07:05:00","EDT","NORTH",61755,557.759
"05/14/2023 07:05:00","EDT","WEST",61752,1198.6912
"05/14/2023 07:10:00","EDT","CAPITL",61757,908.0336
"05/14/2023 07:10:00","EDT","CENTRL",61754,1282.919
"05/14/2023 07:10:00","EDT","DUNWOD",61760,450.3123
"05/14/2023 07:10:00","EDT","GENESE",61753,749.4693
"05/14/2023 07:10:00","EDT","HUD VL",61758,711.3207
"05/14/2023 07:10:00","EDT","LONGIL",61762,1527.7047
"05/14/2023 07:10:00","EDT","MHK VL",61756,577.1196
"05/14/2023 07:10:00","EDT","MILLWD",61759,239.5113
"05/14/2023 07:10:00","EDT","N.Y.C.",61761,4197.9985
"05/14/2023 07:10:00","EDT","NORTH",61755,585.6306
"05/14/2023 07:10:00","EDT","WEST",61752,1198.3273
"05/14/2023 07:15:00","EDT","CAPITL",61757,905.9698
"05/14/2023 07:15:00","EDT","CENTRL",61754,1278.744
"05/14/2023 07:15:00","EDT","DUNWOD",61760,460.1209
"05/14/2023 07:15:00","EDT","GENESE",61753,740.5845
"05/14/2023 07:15:00","EDT","HUD VL",61758,718.4592
"05/14/2023 07:15:00","EDT","LONGIL",61762,1531.296
"05/14/2023 07:15:00","EDT","MHK VL",61756,589.8731
"05/14/2023 07:15:00","EDT","MILLWD",61759,236.1933
"05/14/2023 07:15:00","EDT","N.Y.C.",61761,4198.6353
"05/14/2023 07:15:00","EDT","NORTH",61755,585.0254
"05/14/2023 07:15:00","EDT","WEST",61752,1206.7161
"05/14/2023 07:20:00","EDT","CAPITL",61757,896.4142
"05/14/2023 07:20:00","EDT","CENTRL",61754,1290.3838
"05/14/2023 07:20:00","EDT","DUNWOD",61760,472.3929
"05/14/2023 07:20:00","EDT","GENESE",61753,742.1086
"05/14/2023 07:20:00","EDT","HUD VL",61758,729.9327
"05/14/2023 07:20:00","EDT","LONGIL",61762,1528.6648
"05/14/2023 07:20:00","EDT","MHK VL",61756,574.2189
"05/14/2023 07:20:00","EDT","MILLWD",61759,218.7388
"05/14/2023 07:20:00","EDT","N.Y.C.",61761,4202.2354
"05/14/2023 07:20:00","EDT","NORTH",61755,586.5855
"05/14/2023 07:20:00","EDT","WEST",61752,1207.3124
"05/14/2023 07:25:00","EDT","CAPITL",61757,882.3464
"05/14/2023 07:25:00","EDT","CENTRL",61754,1277.5985
"05/14/2023 07:25:00","EDT","DUNWOD",61760,455.968
"05/14/2023 07:25:00","EDT","GENESE",61753,736.4547
"05/14/2023 07:25:00","EDT","HUD VL",61758,735.5226
"05/14/2023 07:25:00","EDT","LONGIL",61762,1527.6111
"05/14/2023 07:25:00","EDT","MHK VL",61756,561.371
"05/14/2023 07:25:00","EDT","MILLWD",61759,227.1753
"05/14/2023 07:25:00","EDT","N.Y.C.",61761,4222.541
"05/14/2023 07:25:00","EDT","NORTH",61755,603.0715
"05/14/2023 07:25:00","EDT","WEST",61752,1200.153
"05/14/2023 07:30:00","EDT","CAPITL",61757,892.766
"05/14/2023 07:30:00","EDT","CENTRL",61754,1292.9785
"05/14/2023 07:30:00","EDT","DUNWOD",61760,457.0734
"05/14/2023 07:30:00","EDT","GENESE",61753,743.7464
"05/14/2023 07:30:00","EDT","HUD VL",61758,745.2606
"05/14/2023 07:30:00","EDT","LONGIL",61762,1519.2427
"05/14/2023 07:30:00","EDT","MHK VL",61756,579.6435
"05/14/2023 07:30:00","EDT","MILLWD",61759,222.8071
"05/14/2023 07:30:00","EDT","N.Y.C.",61761,4257.384
"05/14/2023 07:30:00","EDT","NORTH",61755,576.7087
"05/14/2023 07:30:00","EDT","WEST",61752,1204.2191
"05/14/2023 07:35:00","EDT","CAPITL",61757,905.7163
"05/14/2023 07:35:00","EDT","CENTRL",61754,1291.6754
"05/14/2023 07:35:00","EDT","DUNWOD",61760,459.5934
"05/14/2023 07:35:00","EDT","GENESE",61753,747.4508
"05/14/2023 07:35:00","EDT","HUD VL",61758,731.1555
"05/14/2023 07:35:00","EDT","LONGIL",61762,1527.7446
"05/14/2023 07:35:00","EDT","MHK VL",61756,569.0792
"05/14/2023 07:35:00","EDT","MILLWD",61759,212.845
"05/14/2023 07:35:00","EDT","N.Y.C.",61761,4209.95
"05/14/2023 07:35:00","EDT","NORTH",61755,588.5469
"05/14/2023 07:35:00","EDT","WEST",61752,1198.6545
"05/14/2023 07:40:00","EDT","CAPITL",61757,884.5222
"05/14/2023 07:40:00","EDT","CENTRL",61754,1281.3055
"05/14/2023 07:40:00","EDT","DUNWOD",61760,467.4696
"05/14/2023 07:40:00","EDT","GENESE",61753,738.148
"05/14/2023 07:40:00","EDT","HUD VL",61758,711.2911
"05/14/2023 07:40:00","EDT","LONGIL",61762,1518.8455
"05/14/2023 07:40:00","EDT","MHK VL",61756,572.2524
"05/14/2023 07:40:00","EDT","MILLWD",61759,226.0252
"05/14/2023 07:40:00","EDT","N.Y.C.",61761,4248.076
"05/14/2023 07:40:00","EDT","NORTH",61755,589.0107
"05/14/2023 07:40:00","EDT","WEST",61752,1205.7941
"05/14/2023 07:45:00","EDT","CAPITL",61757,871.3611
"05/14/2023 07:45:00","EDT","CENTRL",61754,1246.636
"05/14/2023 07:45:00","EDT","DUNWOD",61760,465.9952
"05/14/2023 07:45:00","EDT","GENESE",61753,731.7893
"05/14/2023 07:45:00","EDT","HUD VL",61758,724.2146
"05/14/2023 07:45:00","EDT","LONGIL",61762,1530.3477
"05/14/2023 07:45:00","EDT","MHK VL",61756,552.314
"05/14/2023 07:45:00","EDT","MILLWD",61759,217.923
"05/14/2023 07:45:00","EDT","N.Y.C.",61761,4245.711
"05/14/2023 07:45:00","EDT","NORTH",61755,586.4414
"05/14/2023 07:45:00","EDT","WEST",61752,1209.013
"05/14/2023 07:50:00","EDT","CAPITL",61757,863.2178
"05/14/2023 07:50:00","EDT","CENTRL",61754,1253.2349
"05/14/2023 07:50:00","EDT","DUNWOD",61760,468.5127
"05/14/2023 07:50:00","EDT","GENESE",61753,722.3801
"05/14/2023 07:50:00","EDT","HUD VL",61758,728.3298
"05/14/2023 07:50:00","EDT","LONGIL",61762,1537.6184
"05/14/2023 07:50:00","EDT","MHK VL",61756,543.8575
"05/14/2023 07:50:00","EDT","MILLWD",61759,224.0139
"05/14/2023 07:50:00","EDT","N.Y.C.",61761,4297.3447
"05/14/2023 07:50:00","EDT","NORTH",61755,594.4189
"05/14/2023 07:50:00","EDT","WEST",61752,1213.9915
"05/14/2023 07:55:00","EDT","CAPITL",61757,882.8571
"05/14/2023 07:55:00","EDT","CENTRL",61754,1259.1033
"05/14/2023 07:55:00","EDT","DUNWOD",61760,457.3987
"05/14/2023 07:55:00","EDT","GENESE",61753,708.908
"05/14/2023 07:55:00","EDT","HUD VL",61758,709.8959
"05/14/2023 07:55:00","EDT","LONGIL",61762,1536.8369
"05/14/2023 07:55:00","EDT","MHK VL",61756,545.3544
"05/14/2023 07:55:00","EDT","MILLWD",61759,236.7553
"05/14/2023 07:55:00","EDT","N.Y.C.",61761,4314.334
"05/14/2023 07:55:00","EDT","NORTH",61755,595.2082
"05/14/2023 07:55:00","EDT","WEST",61752,1235.9943
"05/14/2023 08:00:00","EDT","CAPITL",61757,861.0963
"05/14/2023 08:00:00","EDT","CENTRL",61754,1261.9929
"05/14/2023 08:00:00","EDT","DUNWOD",61760,471.2543
"05/14/2023 08:00:00","EDT","GENESE",61753,711.66
"05/14/2023 08:00:00","EDT","HUD VL",61758,710.4002
"05/14/2023 08:00:00","EDT","LONGIL",61762,1527.0985
"05/14/2023 08:00:00","EDT","MHK VL",61756,545.7795
"05/14/2023 08:00:00","EDT","MILLWD",61759,231.314
"05/14/2023 08:00:00","EDT","N.Y.C.",61761,4318.6406
"05/14/2023 08:00:00","EDT","NORTH",61755,586.3772
"05/14/2023 08:00:00","EDT","WEST",61752,1229.9663
"05/14/2023 08:05:00","EDT","CAPITL",61757,873.1672
"05/14/2023 08:05:00","EDT","CENTRL",61754,1223.0061
"05/14/2023 08:05:00","EDT","DUNWOD",61760,467.8405
"05/14/2023 08:05:00","EDT","GENESE",61753,712.6725
"05/14/2023 08:05:00","EDT","HUD VL",61758,705.8978
"05/14/2023 08:05:00","EDT","LONGIL",61762,1531.9976
"05/14/2023 08:05:00","EDT","MHK VL",61756,540.0529
"05/14/2023 08:05:00","EDT","MILLWD",61759,227.6354
"05/14/2023 08:05:00","EDT","N.Y.C.",61761,4337.3984
"05/14/2023 08:05:00","EDT","NORTH",61755,590.6379
"05/14/2023 08:05:00","EDT","WEST",61752,1209.2771
"05/14/2023 08:10:00","EDT","CAPITL",61757,882.8948
"05/14/2023 08:10:00","EDT","CENTRL",61754,1249.155
"05/14/2023 08:10:00","EDT","DUNWOD",61760,478.1382
"05/14/2023 08:10:00","EDT","GENESE",61753,717.1191
"05/14/2023 08:10:00","EDT","HUD VL",61758,688.7883
"05/14/2023 08:10:00","EDT","LONGIL",61762,1552.139
"05/14/2023 08:10:00","EDT","MHK VL",61756,536.8989
"05/14/2023 08:10:00","EDT","MILLWD",61759,258.0734
"05/14/2023 08:10:00","EDT","N.Y.C.",61761,4343.612
"05/14/2023 08:10:00","EDT","NORTH",61755,597.4023
"05/14/2023 08:10:00","EDT","WEST",61752,1212.1357
"05/14/2023 08:15:00","EDT","CAPITL",61757,877.4941
"05/14/2023 08:15:00","EDT","CENTRL",61754,1258.9424
"05/14/2023 08:15:00","EDT","DUNWOD",61760,489.0123
"05/14/2023 08:15:00","EDT","GENESE",61753,697.8973
"05/14/2023 08:15:00","EDT","HUD VL",61758,707.2971
"05/14/2023 08:15:00","EDT","LONGIL",61762,1553.0372
"05/14/2023 08:15:00","EDT","MHK VL",61756,532.6104
"05/14/2023 08:15:00","EDT","MILLWD",61759,239.8849
"05/14/2023 08:15:00","EDT","N.Y.C.",61761,4385.5615
"05/14/2023 08:15:00","EDT","NORTH",61755,598.7459
"05/14/2023 08:15:00","EDT","WEST",61752,1225.7167
"05/14/2023 08:20:00","EDT","CAPITL",61757,879.2448
"05/14/2023 08:20:00","EDT","CENTRL",61754,1257.7054
"05/14/2023 08:20:00","EDT","DUNWOD",61760,480.3218
"05/14/2023 08:20:00","EDT","GENESE",61753,691.3386
"05/14/2023 08:20:00","EDT","HUD VL",61758,680.0474
"05/14/2023 08:20:00","EDT","LONGIL",61762,1560.9036
"05/14/2023 08:20:00","EDT","MHK VL",61756,550.656
"05/14/2023 08:20:00","EDT","MILLWD",61759,252.1097
"05/14/2023 08:20:00","EDT","N.Y.C.",61761,4381.5327
"05/14/2023 08:20:00","EDT","NORTH",61755,589.533
"05/14/2023 08:20:00","EDT","WEST",61752,1215.5841
"05/14/2023 08:25:00","EDT","CAPITL",61757,878.0797
"05/14/2023 08:25:00","EDT","CENTRL",61754,1249.276
"05/14/2023 08:25:00","EDT","DUNWOD",61760,477.5543
"05/14/2023 08:25:00","EDT","GENESE",61753,705.3863
"05/14/2023 08:25:00","EDT","HUD VL",61758,688.2632
"05/14/2023 08:25:00","EDT","LONGIL",61762,1551.562
"05/14/2023 08:25:00","EDT","MHK VL",61756,534.788
"05/14/2023 08:25:00","EDT","MILLWD",61759,243.1584
"05/14/2023 08:25:00","EDT","N.Y.C.",61761,4386.066
"05/14/2023 08:25:00","EDT","NORTH",61755,602.2712
"05/14/2023 08:25:00","EDT","WEST",61752,1209.855
"05/14/2023 08:30:00","EDT","CAPITL",61757,863.5869
"05/14/2023 08:30:00","EDT","CENTRL",61754,1192.7357
"05/14/2023 08:30:00","EDT","DUNWOD",61760,471.7388
"05/14/2023 08:30:00","EDT","GENESE",61753,686.3285
"05/14/2023 08:30:00","EDT","HUD VL",61758,699.3247
"05/14/2023 08:30:00","EDT","LONGIL",61762,1561.9524
"05/14/2023 08:30:00","EDT","MHK VL",61756,525.9438
"05/14/2023 08:30:00","EDT","MILLWD",61759,238.2172
"05/14/2023 08:30:00","EDT","N.Y.C.",61761,4407.382
"05/14/2023 08:30:00","EDT","NORTH",61755,603.1282
"05/14/2023 08:30:00","EDT","WEST",61752,1231.6715
"05/14/2023 08:35:00","EDT","CAPITL",61757,874.4102
"05/14/2023 08:35:00","EDT","CENTRL",61754,1216.6143
"05/14/2023 08:35:00","EDT","DUNWOD",61760,479.3802
"05/14/2023 08:35:00","EDT","GENESE",61753,687.7354
"05/14/2023 08:35:00","EDT","HUD VL",61758,689.551
"05/14/2023 08:35:00","EDT","LONGIL",61762,1545.1935
"05/14/2023 08:35:00","EDT","MHK VL",61756,526.2849
"05/14/2023 08:35:00","EDT","MILLWD",61759,242.3037
"05/14/2023 08:35:00","EDT","N.Y.C.",61761,4417.212
"05/14/2023 08:35:00","EDT","NORTH",61755,589.8644
"05/14/2023 08:35:00","EDT","WEST",61752,1228.4034
"05/14/2023 08:40:00","EDT","CAPITL",61757,866.6077
"05/14/2023 08:40:00","EDT","CENTRL",61754,1220.3826
"05/14/2023 08:40:00","EDT","DUNWOD",61760,492.6398
"05/14/2023 08:40:00","EDT","GENESE",61753,674.1614
"05/14/2023 08:40:00","EDT","HUD VL",61758,689.3282
"05/14/2023 08:40:00","EDT","LONGIL",61762,1522.4441
"05/14/2023 08:40:00","EDT","MHK VL",61756,523.0247
"05/14/2023 08:40:00","EDT","MILLWD",61759,230.9108
"05/14/2023 08:40:00","EDT","N.Y.C.",61761,4430.381
"05/14/2023 08:40:00","EDT","NORTH",61755,592.532
"05/14/2023 08:40:00","EDT","WEST",61752,1238.0183
"05/14/2023 08:45:00","EDT","CAPITL",61757,866.3451
"05/14/2023 08:45:00","EDT","CENTRL",61754,1230.9896
"05/14/2023 08:45:00","EDT","DUNWOD",61760,477.6484
"05/14/2023 08:45:00","EDT","GENESE",61753,680.191
"05/14/2023 08:45:00","EDT","HUD VL",61758,686.559
"05/14/2023 08:45:00","EDT","LONGIL",61762,1548.1233
"05/14/2023 08:45:00","EDT","MHK VL",61756,520.7882
"05/14/2023 08:45:00","EDT","MILLWD",61759,230.8584
"05/14/2023 08:45:00","EDT","N.Y.C.",61761,4447.659
"05/14/2023 08:45:00","EDT","NORTH",61755,586.7969
"05/14/2023 08:45:00","EDT","WEST",61752,1209.6675
"05/14/2023 08:50:00","EDT","CAPITL",61757,869.9786
"05/14/2023 08:50:00","EDT","CENTRL",61754,1216.9832
"05/14/2023 08:50:00","EDT","DUNWOD",61760,481.9457
"05/14/2023 08:50:00","EDT","GENESE",61753,677.1262
"05/14/2023 08:50:00","EDT","HUD VL",61758,675.2336
"05/14/2023 08:50:00","EDT","LONGIL",61762,1540.5728
"05/14/2023 08:50:00","EDT","MHK VL",61756,526.6062
"05/14/2023 08:50:00","EDT","MILLWD",61759,242.2863
"05/14/2023 08:50:00","EDT","N.Y.C.",61761,4450.4287
"05/14/2023 08:50:00","EDT","NORTH",61755,584.0079
"05/14/2023 08:50:00","EDT","WEST",61752,1232.7993
"05/14/2023 08:55:00","EDT","CAPITL",61757,855.4053
"05/14/2023 08:55:00","EDT","CENTRL",61754,1223.465
"05/14/2023 08:55:00","EDT","DUNWOD",61760,483.2123
"05/14/2023 08:55:00","EDT","GENESE",61753,673.9616
"05/14/2023 08:55:00","EDT","HUD VL",61758,701.5317
"05/14/2023 08:55:00","EDT","LONGIL",61762,1551.0686
"05/14/2023 08:55:00","EDT","MHK VL",61756,499.4972
"05/14/2023 08:55:00","EDT","MILLWD",61759,242.6076
"05/14/2023 08:55:00","EDT","N.Y.C.",61761,4498.9614
"05/14/2023 08:55:00","EDT","NORTH",61755,604.1172
"05/14/2023 08:55:00","EDT","WEST",61752,1219.5554
"05/14/2023 09:00:00","EDT","CAPITL",61757,854.8163
"05/14/2023 09:00:00","EDT","CENTRL",61754,1213.7869
"05/14/2023 09:00:00","EDT","DUNWOD",61760,475.4804
"05/14/2023 09:00:00","EDT","GENESE",61753,686.3136
"05/14/2023 09:00:00","EDT","HUD VL",61758,658.5273
"05/14/2023 09:00:00","EDT","LONGIL",61762,1531.6029
"05/14/2023 09:00:00","EDT","MHK VL",61756,531.9154
"05/14/2023 09:00:00","EDT","MILLWD",61759,252.0514
"05/14/2023 09:00:00","EDT","N.Y.C.",61761,4478.7183
"05/14/2023 09:00:00","EDT","NORTH",61755,589.9913
"05/14/2023 09:00:00","EDT","WEST",61752,1211.7573
"05/14/2023 09:05:00","EDT","CAPITL",61757,856.1171
"05/14/2023 09:05:00","EDT","CENTRL",61754,1230.1088
"05/14/2023 09:05:00","EDT","DUNWOD",61760,483.7221
"05/14/2023 09:05:00","EDT","GENESE",61753,679.6765
"05/14/2023 09:05:00","EDT","HUD VL",61758,663.8182
"05/14/2023 09:05:00","EDT","LONGIL",61762,1527.979
"05/14/2023 09:05:00","EDT","MHK VL",61756,508.7675
"05/14/2023 09:05:00","EDT","MILLWD",61759,235.8923
"05/14/2023 09:05:00","EDT","N.Y.C.",61761,4499.467
"05/14/2023 09:05:00","EDT","NORTH",61755,599.1084
"05/14/2023 09:05:00","EDT","WEST",61752,1226.0261
"05/14/2023 09:10:00","EDT","CAPITL",61757,839.4366
"05/14/2023 09:10:00","EDT","CENTRL",61754,1178.8387
"05/14/2023 09:10:00","EDT","DUNWOD",61760,492.007
"05/14/2023 09:10:00","EDT","GENESE",61753,664.6412
"05/14/2023 09:10:00","EDT","HUD VL",61758,665.4052
"05/14/2023 09:10:00","EDT","LONGIL",61762,1529.3788
"05/14/2023 09:10:00","EDT","MHK VL",61756,519.4373
"05/14/2023 09:10:00","EDT","MILLWD",61759,242.9265
"05/14/2023 09:10:00","EDT","N.Y.C.",61761,4493.0205
"05/14/2023 09:10:00","EDT","NORTH",61755,588.9172
"05/14/2023 09:10:00","EDT","WEST",61752,1221.0802
"05/14/2023 09:15:00","EDT","CAPITL",61757,840.0049
"05/14/2023 09:15:00","EDT","CENTRL",61754,1175.9546
"05/14/2023 09:15:00","EDT","DUNWOD",61760,487.4135
"05/14/2023 09:15:00","EDT","GENESE",61753,661.616
"05/14/2023 09:15:00","EDT","HUD VL",61758,686.3784
"05/14/2023 09:15:00","EDT","LONGIL",61762,1537.8118
"05/14/2023 09:15:00","EDT","MHK VL",61756,512.4288
"05/14/2023 09:15:00","EDT","MILLWD",61759,249.7449
"05/14/2023 09:15:00","EDT","N.Y.C.",61761,4544.7305
"05/14/2023 09:15:00","EDT","NORTH",61755,597.3621
"05/14/2023 09:15:00","EDT","WEST",61752,1230.8318
"05/14/2023 09:20:00","EDT","CAPITL",61757,845.1981
"05/14/2023 09:20:00","EDT","CENTRL",61754,1197.8198
"05/14/2023 09:20:00","EDT","DUNWOD",61760,491.9778
"05/14/2023 09:20:00","EDT","GENESE",61753,661.3817
"05/14/2023 09:20:00","EDT","HUD VL",61758,670.4717
"05/14/2023 09:20:00","EDT","LONGIL",61762,1543.5587
"05/14/2023 09:20:00","EDT","MHK VL",61756,494.858
"05/14/2023 09:20:00","EDT","MILLWD",61759,242.196
"05/14/2023 09:20:00","EDT","N.Y.C.",61761,4557.947
"05/14/2023 09:20:00","EDT","NORTH",61755,602.9576
"05/14/2023 09:20:00","EDT","WEST",61752,1229.3789
"05/14/2023 09:25:00","EDT","CAPITL",61757,839.2448
"05/14/2023 09:25:00","EDT","CENTRL",61754,1195.9304
"05/14/2023 09:25:00","EDT","DUNWOD",61760,502.4175
"05/14/2023 09:25:00","EDT","GENESE",61753,661.4333
"05/14/2023 09:25:00","EDT","HUD VL",61758,636.4147
"05/14/2023 09:25:00","EDT","LONGIL",61762,1544.4805
"05/14/2023 09:25:00","EDT","MHK VL",61756,507.1908
"05/14/2023 09:25:00","EDT","MILLWD",61759,243.478
"05/14/2023 09:25:00","EDT","N.Y.C.",61761,4553.608
"05/14/2023 09:25:00","EDT","NORTH",61755,586.7127
"05/14/2023 09:25:00","EDT","WEST",61752,1230.5912
"05/14/2023 09:30:00","EDT","CAPITL",61757,836.6348
"05/14/2023 09:30:00","EDT","CENTRL",61754,1212.5808
"05/14/2023 09:30:00","EDT","DUNWOD",61760,489.274
